id,author,author_id,author_thumbnail,text,like_count,reply_count,date,is_favorited
Ugx0QkDbVcM0FOWDCHR4AaABAg,@nosferatuakad6660,UCoewxZh4x4Sj22vmrkz8utw,https://yt3.ggpht.com/ytc/AIdro_nUUibIKob4WAQpfMEFsXaUAQWL3B5_-fzPMr_VpBY=s88-c-k-c0x00ffffff-no-rj,알라가다… 왜 크룰루에서 나오는 아자토스와 황색의 뭔가가 아닌가 생각이듭니다… 정체를 알수 없는데… 왕의 유희…. 왕의 꿈속…,0,0,2026-05-23 09:00:00,False
Ugx_r3udQfhiVEy-rI14AaABAg,@yz0w99,UCOSAx-U0UE5R3QJJ4AQD8JA,https://yt3.ggpht.com/ytc/AIdro_nG4SbiRinF1vfW-o9Rnw5llJVk7TkcI6fsy_QOXjoibee1KSsh76gul9To0U7W2NWuBQ=s88-c-k-c0x00ffffff-no-rj,알라가다의 대사처럼 신과 같은 존재가 권능을 잃고 인간에게 구속되어 조사받으며 망가지는 그림이 보고싶음,0,0,2026-05-23 09:00:00,False
Ugwjxsw6HhRhPL12bqJ4AaABAg,@안세메디기,UCjX4EJNbd8BsEP7om1mUq3w,https://yt3.ggpht.com/PU3-jMFwDrnEswKI0QDd6mjzCiiS0jwrpE-bIB1lIVDG1Y1XSjTGPini5Tj1G542_9JIwSrsAw=s88-c-k-c0x00ffffff-no-rj,목 매달린 왕 묘사를 보면 약간 아자토스랑 비슷하네요,0,0,2026-05-23 09:00:00,False
UgzqKfovP3Ow1NdSenZ4AaABAg,@yj8587,UC80GCQd-LFHyuZhG9_AGmTA,https://yt3.ggpht.com/8Dw6OU3GwQyByO_HOoDj6vDs1KM5oTeg8dIsZwU9tHD4dgkJtFmyQ0_BQHsVLeXqzrPWjQaYpA=s88-c-k-c0x00ffffff-no-rj,배경음악뭔가요ㅠㅠ,0,0,2026-05-23 09:00:00,False
UgxrReNOphJ-Wlw1s_l4AaABAg,@Lukas_Lucasx,UCMZ-dLoSeoA8NzzRYO5YfYA,https://yt3.ggpht.com/zklQDAVcmW6t6WD3_zDJWZ9ilbhHvAXgdRLIsGAuks3bdDbN9NpZAgogPqG5B96q3mkJagwa=s88-c-k-c0x00ffffff-no-rj,몽환적인 느낌도 좋네요 흥미로운 영상 항상 감사드립니다 ㅎㅎ,0,0,2026-05-23 09:00:00,False
UgySyysp06pc4UuExH14AaABAg,@Mf_is_illness,UC4B0i6Axloc2BlFh7wYFKhw,https://yt3.ggpht.com/fwukMAva-bOBWyl9-EaHJBJDkLMAXe3IKKi3qMYy9mSMcRHgMuM4U-WoI_jMJtWb05bvOTzu=s88-c-k-c0x00ffffff-no-rj,이키스씨 목소리 송강호같음,0,0,2026-05-23 09:00:00,False
Ugxfnhr41TLrPQxxRoZ4AaABAg,@jw3135_1,UCfJ7m8NVKvlKzL6QWNCGh6Q,https://yt3.ggpht.com/0ySWfT29BDMuP6Tsn_6g-9zMjFstM2MEQS3pbXlKBqkOhUyvm3flR21JFMKSex1vcusduZ_4=s88-c-k-c0x00ffffff-no-rj,지구를 지켜주셔서 감사합니다 이키스,0,0,2026-05-23 09:00:00,False
UgyNEUxlUXbwkEs2CWF4AaABAg,@성요한-b5h,UCckAo5EJ5uDcgX17O5I90YQ,https://yt3.ggpht.com/ytc/AIdro_kb8d9MQcHiggmCBAHVEPHRB94fVm1iFLop1vtYP3Gy7YGzDIs=s88-c-k-c0x00ffffff-no-rj,중2병 말기환자가 주절주절 지껄이는  헛소리로  밖에 안보이네..ㅋㅋㅋㅋㅋ 댓글중에 이걸 멎지다고 생각하는 이들이 있는거같은데..정신차려라...:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,0,0,2026-05-23 09:00:00,False
UgwU2dpZXKkChug1Qdp4AaABAg,@Dooch08-sen,UC5kQI_gM-I3y3jrlDu9veeA,https://yt3.ggpht.com/MQe4vSsM8bx8t6fkVE2vFXSnjJdwnhf6rjhU6PgCyhjmADX0j2P4F9bA_FGFgVtgtzpbpQW2hA=s88-c-k-c0x00ffffff-no-rj,괴물연구소님 어떤 에이아이 쓰시는지 궁금합니다! 혹시 알려주실수 있으실까요??,0,0,2026-04-23 09:00:00,False
Ugx4Gz0hKaW0EiyNufJ4AaABAg,@seodahui0103,UCQ8mAwwh3b1Yv31febwm90Q,https://yt3.ggpht.com/bcOeGGxVpYMnoTR-PXRw_v0JNWIxhs5ks7OTyS3fhTGYDWVPBcEDWjQyulm7emi_PHqaEvXklbw=s88-c-k-c0x00ffffff-no-rj,scp시리즈 중에 알리가다가 가장 신비롭고 재밌어요ㅎㅎ잘 모르지만 흥미로워요,0,0,2026-04-23 09:00:00,False
Ugw8oKXlarXUcN3WZMR4AaABAg,@MaGiC-CAsTerS,UCRN51VF1F8fgxMYoAzkKSXQ,https://yt3.ggpht.com/T7nhtTTFYJdst00q1XkLbqLEV5E3_mvwPNkvfYLgdrI46DyJAEGTFjLYPbkfAA1NyDTVL0b-rQ=s88-c-k-c0x00ffffff-no-rj,노래 좋다,0,0,2026-04-23 09:00:00,False
Ugx8IMW93HOL6PkCYoR4AaABAg,@gibeen,UCCqky7ATxB2GSd0x_4g7PRQ,https://yt3.ggpht.com/uKbUTurc-ohjtlHlFt7tDB6Ys2EbnQS0sO0wSRvPOrfQ-vDuYyVmwCciUnJ1Q9m3kFyXCem4=s88-c-k-c0x00ffffff-no-rj,035 스토리 쓴사람이 극찬한 scp,0,0,2026-04-23 09:00:00,False
UgxgjUd_qOb503o6wu94AaABAg,@플레이메이커781,UCInWZlpcZATLxgJN5Ef1xNw,https://yt3.ggpht.com/ytc/AIdro_mHABxys7o5BOumMvW-CcSaJcTwNat-vFvWX1bRKzwOsvGYa84=s88-c-k-c0x00ffffff-no-rj,"와우  이 시대에 탄생한 엄청난 대서사시 같다......   SCP재단, 백룸 그리고 알라가다....",0,0,2026-04-23 09:00:00,False
UgziNC2z6i_TCb187IN4AaABAg,@michell.eson-u3v,UCw51dZSHWVUuZYcN9IMKRuA,https://yt3.ggpht.com/nSffxuHrz4XR8k1TqyEBiQdbgLVRuD2YMjbebOnlLz4aNBa4AUiPv2g_Kmouau1_2AfgO6MF4Ek=s88-c-k-c0x00ffffff-no-rj,"진짜 그림 그릴 때 들으면서 작업하기 너무 좋은데, 혹시 가능하시다면 0:41에 나오는 브금 출처 알 수 있을까요?

너무 마음에 들어서 따로 음악만 계속 틀어두고 싶어용 

항상 재밌는 영상 올려주셔ㅓㅅ 감사합니다 <3",0,0,2026-04-23 09:00:00,False
Ugw_ziUuDURzG3oseO14AaABAg,@맨두머리술사,UCCjXZsUOQIXFPuFAqv4dG_g,https://yt3.ggpht.com/ytc/AIdro_lFFW-nj60JfhTG590s75U0dWxzJiGsU07Mq2tqA7-t2yj2XpI=s88-c-k-c0x00ffffff-no-rj,아 이게연계된이야기였구나,0,0,2026-04-23 09:00:00,False
UgwaECAyVpheeLPIic94AaABAg,@Nyrox_WR,UC2p9tD_CaimbqXgKtWF3MbQ,https://yt3.ggpht.com/LctiDS_x8T70PDnxSmsLnnQw8eo45OBYMSlbJoIJ11ieNsrHDkyQqyzR1IuVYuc2WnV378iJ6A=s88-c-k-c0x00ffffff-no-rj,까마귀 형 멋있어요,0,0,2026-04-23 09:00:00,False
UgytwYheIxsGXJi-3Cx4AaABAg,@온리유후,UCqqr_mvPhmq3nA8UrYrKn-Q,https://yt3.ggpht.com/vqfu0YGjcaG7-5v09x_vSH7DLaGf3yhUa8OGAapuRqbICqpSXBb9ocabxKPT4xbXsCUo_ZMLFg=s88-c-k-c0x00ffffff-no-rj,이걸 목매달린왕의 비극과 연결 시키시다니!,0,0,2026-04-23 09:00:00,False
Ugx_3o-iE4gz4C--IE94AaABAg,@핵빵굿,UCPdDrpjNWfopZ_bxUsQVsdA,https://yt3.ggpht.com/-1GLzXRc98AxVDIzxX4esr3JydhIei8NqsaOskkauYGeEeF806130Tv-DU418OrYPq9C-jA-DQw=s88-c-k-c0x00ffffff-no-rj,늘 잘 만들어주셔서 감사합니다,0,0,2026-04-23 09:00:00,False
UgyTgRji1Qcm2kF887d4AaABAg,@스스모스,UCR76rjWvt1PO3y5nKaXXPbw,https://yt3.ggpht.com/ytc/AIdro_l1Ei_UOn3gRmgfSr7yz9KSSKyCjd8q_rgy03IhZBNtW-WLHx4=s88-c-k-c0x00ffffff-no-rj,알라가다 투어 재밌누,0,0,2026-04-23 09:00:00,False
UgwhvwwW4jDkjcRU0_p4AaABAg,@user-zg9cc1i38h,UC7HwBe2mf0HcjfQMSvM5slg,https://yt3.ggpht.com/Ff1kamYFjMyoRtyj1qvaW6fYjhQSkW-Qb0vtc5El0TZiY-o2aA9NmhcBeUHeQGYQ4D0irJO7nw=s88-c-k-c0x00ffffff-no-rj,아… 마지막에 소름이…,0,0,2026-04-23 09:00:00,False
